exam_year,season,question_no,answer,main_category,sub_category,keyword,question_theme,trap_point,learning_type,priority,pm_relevance,source_file
2011,spring,13,ウ,ISMS・リスク管理・監査・法制度,経済産業省,経済産業省,"経済産業省""ソフトウェア管理ガイドライン""に定められた,ソフトウェアを使用する法人,団体などが実",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2011,spring,14,ア,開発技術・サービスマネジメント,要件定義,要件定義,"共通フレーム2007に従いシステム開発の要件定義の段階で実施することとして,適切なものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,spring,15,ウ,暗号・ハッシュ・電子署名,耐タンパ,耐タンパ,ICカードの耐タンパ性を高める対策はどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2011,spring,16,エ,ネットワーク,ブロードキャスト,ブロードキャスト,ルータで接続された二つのセグメント間でのコリジョンの伝搬とブロードキャストフレームの中継について,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,spring,17,イ,ネットワーク,呼量,呼量,"ある企業の本店で内線通話を調査したところ,通話数が1時間当たり120回,平均通話時間が90秒であ",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,spring,18,ア,ネットワーク,VPN,VPN,"インターネットVPNを実現するために用いられる技術であり,ESP(EncapsulatingSe",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,spring,19,ウ,ネットワーク,TCP,TCP,"TCPのフロー制御に関する記述のうち,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,spring,20,ア,ネットワーク,SNMP,SNMP,"通信プロトコルで使用するデータ形式を記述するための記法であって,SNMPのパケットの符号化に利用",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,spring,21,ア,データベース,SQL,SQL,次のSQL文をA表の所有者が発行した場合を説明したものはどれか。,NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,sc_kakomon.json
2011,spring,22,ア,開発技術・サービスマネジメント,誤入力,誤入力,"操作に不慣れな人も利用するシステムでは,間違ったデータが入力されることが想定される。誤入力が発生",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,spring,23,エ,開発技術・サービスマネジメント,共通フレーム,共通フレーム,共通フレーム2007で取り決められているものはどれか。,テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,spring,24,ア,開発技術・サービスマネジメント,ITIL,ITIL,(1)~(4)はある障害の発生から本格的な対応までの一連の活動である。(1)~(4)の各活動とそ,テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,spring,25,ウ,開発技術・サービスマネジメント,入金データファイル,入金データファイル,"入出金管理システムから出力された入金データファイルを,売掛金管理システムが読み込んでマスタファイ",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,autumn,1,イ,ネットワーク,DNS,DNS,DNSSEC(DNSSecurityExtension)の機能はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,2,ウ,暗号・ハッシュ・電子署名,ハッシュ,ハッシュ,"セキュアハッシュ関数SHA-256を用いて,32ビット,256ビット,2,048ビットの三つの長",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,mechanism,A,middle,sc_kakomon.json
2011,autumn,3,ウ,認証・認可・SAML・OAuth,認証,認証,"A社のWebサーバは,認証局で生成したWebサーバ用のデジタル証明書を使ってSSL/TLS通信を",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,sc_kakomon.json
2011,autumn,4,ア,PKI・証明書・TLS・HTTPS,SSL,SSL,"SSLを使用して通信を暗号化する場合,SSL-VPN装置に必要な条件はどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,sc_kakomon.json
2011,autumn,5,エ,メールセキュリティ,SMTP-AUTH,SMTP-AUTH,"ISP""A""管理下のネットワークから別のISP""B""管理下の宛先へSMTPで電子メールを送信する",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,sc_kakomon.json
2011,autumn,6,イ,暗号・ハッシュ・電子署名,暗号,暗号,"100人の送受信者が共通鍵暗号方式で,それぞれが相互に暗号化通信を行うときに必要な共通鍵の総数は",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2011,autumn,7,ア,ネットワーク,IPアドレス,IPアドレス,IPアドレスに対するMACアドレスの不正な対応関係を作り出す攻撃はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,8,ウ,ネットワーク,DNS,DNS,"DNSサーバに格納されるネットワーク情報のうち,第三者に公開する必要のない情報が攻撃に利用される",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,9,ア,DoS/DDoS・ボットネット,DoS,DoS,サービス不能攻撃(DoS)の一つであるSmurf攻撃の特徴はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,sc_kakomon.json
2011,autumn,10,ア,ISMS・リスク管理・監査・法制度,JISQ27,JISQ27,"表に示すテーブルX,Yへのアクセス要件に関して,JISQ27001:2006(ISO/IEC27",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2011,autumn,11,ウ,暗号・ハッシュ・電子署名,テンペスト,テンペスト,テンペスト(TEMPEST)攻撃を説明したものはどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2011,autumn,12,ア,マルウェア・ランサムウェア・標的型攻撃,ウイルス,ウイルス,"ダウンローダ型ウイルスがPCに侵入した場合に,インターネット経路で他のウイルスがダウンロードされ",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2011,autumn,13,エ,マルウェア・ランサムウェア・標的型攻撃,ルートキット,ルートキット,ルートキット(rootkit)を説明したものはどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2011,autumn,14,ア,メールセキュリティ,DKIM,DKIM,スパムメールの対策であるDKIM(DomainKeysIdentifiedMail)の説明はどれ,SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,sc_kakomon.json
2011,autumn,15,エ,ネットワーク,IPsec,IPsec,"IPsecのAHに関する説明のうち,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,16,イ,Web脆弱性,Webアプリケーション,Webアプリケーション,"Webアプリケーションの脆弱性を悪用する攻撃手法のうち,Perlのsystem関数やPHPのex",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,sc_kakomon.json
2011,autumn,17,イ,ネットワーク,DNS,DNS,DNSのMXレコードで指定するものはどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,18,エ,ネットワーク,スイッチングハブ,スイッチングハブ,"コンピュータとスイッチングハブの間,又は2台のスイッチングハブの間を接続する複数の物理回線を論理",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,19,エ,ネットワーク,IPアドレス,IPアドレス,"電源オフ時にIPアドレスを保持することができない装置が,電源オン時に自装置のMACアドレスから自",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,20,ア,ネットワーク,TCP,TCP,TCPヘッダーに含まれる情報はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2011,autumn,21,エ,データベース,射影,射影,"次数がnの関係Rには,属性なし(φ)も含めて異なる射影は幾つあるか。",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,sc_kakomon.json
2011,autumn,22,ア,開発技術・サービスマネジメント,テスト,テスト,"バグ埋込み法において,埋め込まれたバグ数をS,埋め込まれたバグのうち発見されたバグ数をm,埋め込",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,autumn,23,エ,開発技術・サービスマネジメント,CMMI,CMMI,"ソフトウェア開発組織の活動状態のうち,CMMIモデルにおける成熟度レベルが最も高いものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,autumn,24,ウ,開発技術・サービスマネジメント,フェールソフト,フェールソフト,"情報システムの設計において,フェールソフトが講じられているのはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2011,autumn,25,ウ,ISMS・リスク管理・監査・法制度,ISMS,ISMS,"ISMSにおけるリスク分析手法の一つである""詳細リスク分析""で行う作業はどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2012,spring,1,イ,Web脆弱性,クリックジャッキング,クリックジャッキング,クリックジャッキング攻撃に該当するものはどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,sc_kakomon.json
2012,spring,2,ウ,暗号・ハッシュ・電子署名,デジタル署名,デジタル署名,"作成者によってデジタル署名された電子文書に,タイムスタンプ機関がタイムスタンプを付与した。この電",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
